"id","text","created_at","source","lang","retweeted_status_id","truncated","favorited","retweeted","possibly_sensitive","favorite_count","retweet_count","in_reply_to_status_id","in_reply_to_user_id","in_reply_to_screen_name","latitude","longitude","user_id","user_name","user_screen_name","user_description","user_lang","user_location","user_geo_enabled","user_followers_count","user_friends_count","user_favorites_count","user_statuses_count","user_listed_count","user_created_at","user_time_zone"
"481496778412290048","@akshaykanitkar watchin fifa wc on my broadband is jus lyk watchin love aaj kal n 500 days of summer together...","2014-06-24 03:59:12.0","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","en","-1","false","false","false","false","0","0","-1","50326261","akshaykanitkar","-1.0","-1.0","2409926299","sarang","SaSarang160885","","en","","false","9","254","1051","212","1","2014-03-24 12:31:42.0",""
"481496778177777664","Budget before you hit the road this summer – Calculate how much it will cost #ConstellationRewards - http://t.co/5afrb8L26Y","2014-06-24 03:59:12.0","<a href=\"http://www.socialtoaster.com\" rel=\"nofollow\">SocialToaster</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","827775175","Page Carsten","PageCarsten","I am an upcoming Model / Actress who has the goals and determination to succeed within this industry. I am also half owner of several online businesses as well.","en","Mount Morris, Michigan","false","14","64","0","14","1","2012-09-16 07:28:17.0",""
"481496778614013953","At this rate I'm gonna be as fit as a flea by the end of summer!! #ComparisonBitch #EnglishTechniques","2014-06-24 03:59:12.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","498297068","Iolo Maskell","IoloMaskell","Cardigan!! IoloMaskellMostImprovedJuniourYouthPlayer2014","en","cardigan","false","243","261","313","1055","0","2012-02-20 06:06:53.0","Amsterdam"
"481496778597216256","Cons of summer: Mutant bees","2014-06-24 03:59:12.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","1614273024","ally","strikingagain","this is my swamp","en","","false","220","191","4765","2935","0","2013-07-22 13:49:22.0",""
"481496779041435648","@Razo_HT yes it's summer time","2014-06-24 03:59:12.0","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","en","-1","false","false","false","false","0","0","481485374477197313","397067735","Razo_HT","-1.0","-1.0","40057080","FOE ","HighWayFOE","For Bookings /Collabs? Contact uh my DM chili cheese fries rule the world #BAYAREA #WESTCOAST #OAKLAND #CAli Family Over Everything Freedom Of Expression ..","en","keep it kosher...","true","1757","318","242","17036","17","2009-05-14 04:43:55.0","Pacific Time (US & Canada)"
"481496778940768256","I added a video to a @YouTube playlist http://t.co/X6sZeZ17fA 5 Seconds Of Summer UK Tour 2014 Full Concert HD","2014-06-24 03:59:12.0","<a href=\"http://www.google.com/\" rel=\"nofollow\">Google</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","921919669","Uyen Nguyen","Uyen1231","I LOVE 5 SECONDS OF SUMMER","en","","false","17","21","32","1526","1","2012-11-02 08:27:49.0",""
"481496780018692096","Me ha gustado un vídeo de @YouTube (http://t.co/dhfi71gxlk - Get Ready With Me: A Summer Wedding!).","2014-06-24 03:59:12.0","<a href=\"http://www.google.com/\" rel=\"nofollow\">Google</a>","es","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","296970809","Cherry","berryminicherry","Makeup artist, music lover,IndieGirl,and... a daydreamer !!!         Life is short.Time is fast.No Replay.No rewind.So enjoy ever moment as it comes ♥","en","Everywhere","false","59","139","3418","6599","0","2011-05-11 04:12:48.0","Eastern Time (US & Canada)"
"481496779884859392","Wonderful colors with fresh picks and great colors! 91430 https://t.co/bVfeKOkSEX","2014-06-24 03:59:12.0","<a href=\"http://newyear.2-you.info/\" rel=\"nofollow\">Lovely Christmas gifts for you</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","2167220894","Puri Gru Maria","PuriGruMaria","Lovely Christmas gifts for you","es","","false","39","6","0","36500","0","2013-10-31 06:46:04.0",""
"481496780040048640","RT @TypicalMinions: summer 2014 http://t.co/vMz1SkGbvI","2014-06-24 03:59:12.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","481490453091872768","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","483600329","Andrew","coffey_2015","What ever you are, be a good one. Where ever you go, go with all your heart.","en","","true","350","74","1197","15915","0","2012-02-04 13:57:52.0","Eastern Time (US & Canada)"
"481496780429737984","RT @FemaIeThings: my summer so far http://t.co/dBQz3TExsh","2014-06-24 03:59:12.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","476183424173375488","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","565068432","Maurice Williams","Mauriceophone","Run BHS Class of 1⃣6⃣, Saxophone is life, Live together or die alone ✊","en","Coastlife ","false","326","218","259","5426","0","2012-04-27 09:10:42.0","Central Time (US & Canada)"
"481496780798820352","RT @FemaIeThings: my summer so far http://t.co/dBQz3TExsh","2014-06-24 03:59:13.0","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","en","476183424173375488","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","322958893","✖M.Muzakkir","Fuzzy8Wuzzy","","en","","true","156","126","326","14471","0","2011-06-23 11:12:41.0","Alaska"
"481496781134381056","RT @lrhandnjh: I need to go to more places this summer","2014-06-24 03:59:13.0","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","en","481496597855879168","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","330504821","lexiii","lukeustic","IR!SH PR!DE i like bands and the people in those bands :) it started with a picture ~7/14/13 | 4/17/14~","en","'merica","false","465","396","6749","9933","2","2011-07-06 04:31:37.0","Central Time (US & Canada)"
"481496781180510208","@michelleSTEEZ summer struggles 😴☀️","2014-06-24 03:59:13.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","-1","false","false","false","false","0","0","481496656110571520","20968866","michelleSTEEZ","33.97359969","-117.55286529","2372548566","Michael Meeks","mmmeeks914","","en","","true","266","389","483","700","1","2014-03-04 05:59:15.0",""
"481496781390233600","my little brother just told me that today shouldn't be breezy because its the 4th day of summer","2014-06-24 03:59:13.0","<a href=\"http://www.apple.com\" rel=\"nofollow\">iOS</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","183746493","Aislyn","AiSlytherinn","to the owner of the white sudan,you left your lights on.","en","","false","250","267","7779","21568","1","2010-08-27 06:04:00.0","Atlantic Time (Canada)"
"481496780413349889","My summer: http://t.co/1p6FAJzLow","2014-06-24 03:59:12.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","429341306","Mely Solis","Melyboox","V.XXII.XXXIV ♥️; IG; @_beautyxo_","en","R.I.P Momma","false","598","537","1099","14065","1","2011-12-05 05:15:32.0","Atlantic Time (Canada)"
"481496781969051650","RT @HonestTea: Thanks to all of you who just shared. RT if you’re inspired to swap out something with a new idea this summer! #icedteamonth","2014-06-24 03:59:13.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","481496001854054400","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","308824314","Maryanne N.","MNicoTarm","Career woman, wife, BU alum, avid Patriots|Celtics|Bruins| fan. Positive thinker. Committed to fitness & a Plank-a-day. Live each day with joy & a grateful ❤","en","San Diego (via Boston)","false","300","811","112","6678","4","2011-05-31 12:08:43.0","Pacific Time (US & Canada)"
"481496782447181824","Can't wait till @trailblazers summer league! 😃","2014-06-24 03:59:13.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","1533048230","Alex Moralez","ittybitty00","Tweet'n cause i can. Go blazers!","en","The Ville","true","122","347","1760","2373","0","2013-06-19 16:31:04.0",""
"481496782505914368","perfect gift  http://t.co/tFtgow8aDi","2014-06-24 03:59:13.0","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","1874901318","joqpbluvi","joqpbluvi","Two things are infinite: the universe and human stupidity; and I&#39;m not sure about the universe.","en","Europe","false","77","60","0","5941","1","2013-09-16 20:06:34.0",""
"481496782602395648","Seo Yeon(서연) - In summer 여름안에서 pv: http://t.co/36cQI3TwjS @YouTube 님이 공유","2014-06-24 03:59:13.0","<a href=\"https://dev.twitter.com/docs/tfw\" rel=\"nofollow\">Twitter for Websites</a>","ko","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","1439902789","썩은형광색","FLUORESCENT21","칭찬을 고래를 춤추게 한다. 자기성애자.","ko","","false","44","92","508","1306","0","2013-05-18 11:26:15.0","Irkutsk"
"481496782367891456","RT @afneil: The Spectator is hiring summer interns. And we don't even want to know your educational background  http://t.co/hasADAXlp5","2014-06-24 03:59:13.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","481489977139023872","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","140051576","greg beales","gregbeales","","en","","false","1525","2001","26","927","19","2010-05-03 22:34:24.0",""
"481496782833471490","Take a look! https://t.co/nd5ipDSBRL","2014-06-24 03:59:13.0","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","2182080782","Shammai Whitley","Loshet","","en","","false","122","167","0","15656","0","2013-11-07 20:07:48.0","Bangkok"
"481496778286460928","¿Conoces toda nuestra colección de Spring Summer? https://t.co/DOPAHQtnpx http://t.co/SS74Cj69t0","2014-06-24 03:59:12.0","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","es","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","2282409709","Pinku","pinkumex","Pinku Oficial","es","","true","2875","2040","1854","2117","5","2014-01-08 00:59:10.0","Central Time (US & Canada)"
"481496782791516161","#delhi #summer http://t.co/q1OoeqvuN7","2014-06-24 03:59:13.0","<a href=\"http://ifttt.com\" rel=\"nofollow\">IFTTT</a>","da","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","2306349908","My Delhi","iluvMyDelhi","Real Time #instagram Images #Delhi & RT them. What's happening in Delhi? @rohitprofile","en","Delhi","false","1402","1138","1104","53713","30","2014-01-22 18:40:37.0","Chennai"
"481496783286050816","RT @JAE_MILLZ: Lmao RT @DJRELLYRELL Melo opting out, Lebron opting out, Your Girlfriend opting out... Gonna be alot of regret this summer!!","2014-06-24 03:59:13.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","481495198888108032","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","141686056","Billy Ocean","Bcunz","Du-Rag cape flapping in the wind.... In a world full of Sith just trying to be the greatest Jedi","en","Jedi Temple ","true","338","397","80","42715","3","2010-05-08 04:58:24.0","Central Time (US & Canada)"
"481496785592938496","I just wanna have fun this summer 😜😁","2014-06-24 03:59:14.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","2196376969","Diana Devic ","dianadevicc","","en","Stoney Creek","false","513","380","1318","1245","0","2013-11-15 01:54:44.0","Eastern Time (US & Canada)"
"481496785769082880","RT @welltbh: my summer so far http://t.co/yPBU29Y0ln","2014-06-24 03:59:14.0","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","en","481018628683210752","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","434661697","Jeff Brady","Pastor_B_Rad","","en","","false","155","569","184","698","0","2011-12-11 12:39:23.0",""
"481496785701961728","RT @AudioWhore_: AudioWhore Summer Block Party. Aug 16th w Special Guest TBA,@LeftwingKody,@joshbutlermusic @AndreCromDJ @Lowsteppa http://…","2014-06-24 03:59:14.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","481493538354757632","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","2285837600","Simma Black","SimmaBlack","https://soundcloud.com/simma-black","en","","false","366","243","254","266","2","2014-01-10 08:27:14.0","Casablanca"
"481496786524467200","Beautiful arrangement! 60848 https://t.co/3PqtDIBFtE","2014-06-24 03:59:14.0","<a href=\"http://newyear.2-you.info/\" rel=\"nofollow\">Lovely Christmas gifts for you</a>","fr","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","2167220894","Puri Gru Maria","PuriGruMaria","Lovely Christmas gifts for you","es","","false","39","6","0","36501","0","2013-10-31 06:46:04.0",""
"481496786499284993","RT @diaryforteens: all these girls with their hot summer bodies and then there's me: http://t.co/o7VbOa2DUQ","2014-06-24 03:59:14.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","480742195822346240","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","812941849","jessica hollings","HollingsJessica","History and literature lover.17, studying history, english language and literature and philisophy","en","England","true","247","265","591","1711","0","2012-09-08 21:29:36.0",""
"481496786780303360","RT @autocorrects: Driving past school during the summer like http://t.co/4ECLyHqCTo","2014-06-24 03:59:14.0","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","en","481489476997627905","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","813155588","fran | PORTUGAAAAL ☼","iStylesSecret","• harry styles • [har•ry] meaning: happiness ☼ band/5 - 281013 ☼ 0/12 ☼","en-gb","tmht 260513 | wwat 130714 ","false","7575","629","18200","58551","49","2012-09-08 23:41:21.0","Bern"
"481496787115466752","RT @clheidesign: La Bella Italia | alba in metallic taupe #summer #handbags http://t.co/wrJJ3srbD8 http://t.co/lhteFUmzW8","2014-06-24 03:59:14.0","<a href=\"https://roundteam.co\" rel=\"nofollow\">RoundTeam</a>","it","481496211250114561","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","2348473532","The Handbag News","TheHandbagNews","","en-gb","","false","963","10","1","60962","12","2014-02-16 21:23:23.0",""
"481496787220328452","Local golf: Junior summer clinics http://t.co/ASynsppDsE","2014-06-24 03:59:14.0","<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","356931325","kleessie","fxkleessie","f(x)'s magnae","id","heaven","false","79","44","1","155091","8","2011-08-17 01:51:06.0","Alaska"
"481496787492937729","RT @Heyyy_Kass: !!! “@achilledmindset: When are summer session grades released? 👀”","2014-06-24 03:59:14.0","<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for iΟS</a>","en","481492071950606337","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","265755771","Dj Addy","achilledmindset","Addy. DjAddy. Humbled, Funny,Talented. Vine: achilledmindset IG: achilledmindset_","en","Vine: achilledmindset ","true","806","762","619","45056","1","2011-03-13 13:03:26.0","Quito"
"481496787187159041","RT @dimitrivegas: #TREMOR our summer anthem with @MartinGarrix came in at #36 in the Itunes UK!! Grab it here: http://t.co/KPAw9x3uZ4","2014-06-24 03:59:14.0","<a href=\"http://tweetadder.com\" rel=\"nofollow\">TweetAdder v4</a>","en","481429432247529472","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","2424122138","Soundcloud","SoundcloudAList","We pick the A List on #Soundcloud. Submit your music by tweeting us using @SoundcloudAList #SoundcloudAList #NewTalent","en-gb","In The Clouds","false","136","322","57","887","2","2014-04-02 03:27:46.0",""
"481496787866247168","unusual gift  http://t.co/RDuAleEsZm","2014-06-24 03:59:14.0","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","1832180791","gapmikzai","gapmikzai","What one man can invent, another can discover.","en","Europe","false","32","60","0","5751","0","2013-09-08 03:32:49.0",""
"481496788009238529","RT @MariaGarridodi: summer !!!! http://t.co/ADxnyTxBPP","2014-06-24 03:59:14.0","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","en","480378743706640384","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","2265904525","Faveador de Belleza","Futbol11chicas","Soy un chico y solo sigo a chicas. Me siguen: @angie073009.|@_beitaa_ |@MariaGarridodi|@Tamara__Moreno|@saradieznieto|@MARTAQQCCMH3","es","","false","1315","1001","5330","4052","6","2013-12-27 21:20:19.0",""
"481496788159848450","RT @colleenmclav: I had such high expectations for this summer","2014-06-24 03:59:14.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","481491656542126081","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","258542485","brooke ","BR00KLYN_bridge","life's a climb, but the view is great.","en","","false","347","325","1570","4147","1","2011-02-27 07:39:04.0","Eastern Time (US & Canada)"
"481496788239515648","RT @TheBucktList: Pretty much sums up my summer. http://t.co/8YcY6tfEDR","2014-06-24 03:59:14.0","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","en","481474543555731457","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","47787046","Sidney Avenson","sidneyavenson","","en","Bemidji, Minnesota.","false","254","230","3589","2552","0","2009-06-16 10:15:54.0","Central Time (US & Canada)"
"481496789041049602","I need a couple new Summer suits.","2014-06-24 03:59:14.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","51929283","Angelo","Angelo_Wong","Always gone, but never hard to find.","en","NY || DC || Abroad","true","641","441","1192","18962","5","2009-06-28 12:39:42.0","Eastern Time (US & Canada)"
"481496789045239808","RT @ManUtdUpdates_: Memphis Depay is a target of Louis van Gaal this summer, PSV want €20m (£16m). [V-bal-nl] #MUFC","2014-06-24 03:59:14.0","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","en","481487756346920963","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","576668733","Junzy","junaid2206","#MUFC #EastLondon","en","london","false","80","83","62","1908","0","2012-05-10 07:28:20.0","Amsterdam"
"481496788130877440","RT @CloydRivers: Summer is all about makin' bank, crankin' Hank, wearin' tanks and bangin' skanks. Merica.","2014-06-24 03:59:15.0","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","en","480408918670057473","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","366144063","Sean Tyler Conley","Big_Sean_Conley","","en","Bowling Green KY","true","108","139","306","1225","0","2011-09-01 03:06:12.0","Central Time (US & Canada)"
"481496789724704769","@_violac ))))): don't worry. summer soOON and meet. i'll make u draw things on meet","2014-06-24 03:59:15.0","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","en","-1","false","false","false","false","0","0","481496514741940224","2525772108","_violac","-1.0","-1.0","1336907635","Appel","Appel_loser","Extremely bored, extremely awesome. Basically.","nl","","false","18","64","44","2946","0","2013-04-08 01:17:30.0",""
"481496789745684480","#Summer #Book #Sale for #Readers of #Romance, #Western and #Paranormal! http://t.co/X79kDVV0tu #99cents! #kindle #kindlefire #erotica","2014-06-24 03:59:15.0","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","35156425","AlishaRubyWolfgang","Alishawriter","BESTSELLING AUTHOR.....Genre bending writer. Pen names are Alisha Paige, Ruby Vines and Wolfgang Pie.","en","The Mainland","false","2964","2883","62","22239","122","2009-04-24 15:29:08.0","Central Time (US & Canada)"
"481496790827421697","RT @GlaamBam_: my summer is looking horrible already.","2014-06-24 03:59:15.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","481473279740628992","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","241321690","//","mahoganybree_","7teen ∞ proverbs 31:26","en","+ vibes","true","1166","352","5037","51149","7","2011-01-21 08:19:25.0","Quito"
"481496790961618944","this is still my summer jam  http://t.co/nkDLVEu8QT","2014-06-24 03:59:15.0","<a href=\"https://dev.twitter.com/docs/tfw\" rel=\"nofollow\">Twitter for Websites</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","165447613","PLEASE JUSTIN ","jdbasically","justin drew bieber slays you all","en","pretty little liars","true","21612","15498","8262","70498","95","2010-07-11 02:05:28.0","Europe/London"
"481496791310163968","RT @markhymanmd: First Liquid Love now Liquid Sunshine. Does summer get any better? @wtrmlnwtr… http://t.co/PVAm5nJGqo","2014-06-24 03:59:15.0","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","en","481161495032893440","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","2207741082","WTRMLN WTR","WTRMLNWTR","WTRMLN WTR. Hot pink juicy watermelon flesh. Everything but the skin. Cold-pressed. Never heated. Packed with the good stuff.","en","","true","712","821","98","623","9","2013-11-21 03:59:56.0","Eastern Time (US & Canada)"
"481496791956066306","#OneDirectionPTW  GNT, VOTE NESSE AQUI TBM, OS MINOS TÃO PERDENDO http://t.co/M7DGwApFvx 53","2014-06-24 03:59:15.0","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","pt","-1","false","false","false","true","0","0","-1","-1","","-1.0","-1.0","395252191","na TÁ lia","zueradozen","0/5 || Directioner, Hunter e Potterhead || Não me dê Unfollow, já sofro demais por ser zayngirl  || 10/05/2014 ♥ || ZERRIE IS FAKE PQ SIM || ZIAM e LARRY ♥ RBD","pt","Curvelo - Minas [△] - Brasil","true","1073","1182","2321","5674","2","2011-10-20 21:27:58.0","Brasilia"
"481496792379318273","Check out this free sample from PINCHme - Summer’s Eve® Cleansing Cloths https://t.co/u2gxrezL93","2014-06-24 03:59:15.0","<a href=\"https://dev.twitter.com/docs/tfw\" rel=\"nofollow\">Twitter for Websites</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","2190774260","raramz","rarmz11","","en","","true","42","150","2","194","1","2013-11-12 01:50:08.0",""
"481496792475787264","Summer flowers from my precious girl 😊 #love #moments #summertime #gracie http://t.co/hmWeEu64oQ","2014-06-24 03:59:15.0","<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","973168634","Jody Moreno","jvmoreno25","","en","","true","35","72","576","523","0","2012-11-26 11:16:57.0","Mountain Time (US & Canada)"
"481496792811720705","@lewisbanner he needs a hefty 6 month ban, bye bye any transfer this summer 🙈","2014-06-24 03:59:15.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","-1","false","false","false","false","0","0","481496483167223808","264933874","lewisbanner","-1.0","-1.0","230386572","Jack Matthews","JacMac96","'A day without laughter is a day wasted' - Charlie Chaplin","en","☔ Morley, Leeds ☔","false","402","342","462","1827","0","2010-12-24 16:23:08.0","Amsterdam"
"481496792995885056","RT @jamieoliver: Morning lovely people #recipeoftheday is simple summer salad with beautiful tomatoes & olives http://t.co/TjahvBI1RD http:…","2014-06-24 03:59:15.0","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","en","481319397978820608","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","2584037605","June Vu","Juneyvu17029","Get to know me, I'll show you how awesome i am 3 3 3","en","","false","21","63","0","7","0","2014-06-22 23:34:09.0",""
"481496793126277121","New Year gifts 44086 https://t.co/nOnLXDqRwU","2014-06-24 03:59:15.0","<a href=\"http://etsy.com\" rel=\"nofollow\">Crochet dreams for here</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","2174761280","Conchi gru gru","Esty6Gru","Crochet dreams for here","ru","","false","46","6","0","35439","0","2013-11-04 05:10:03.0",""
"481496793411096577","I'd do anything to be with my homies right now. This summer has been nothing but drama and bullshit.","2014-06-24 03:59:15.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","882454772","Richyboi","RichyBoi36","Tuckin 17's no problem | Scion tc | car enthusias | Baylie Steed is my one and only |","en","","false","438","329","65655","20233","0","2012-10-15 00:40:49.0","Central Time (US & Canada)"
"481496793524342784","lovely handmade  http://t.co/6evNbz2kno","2014-06-24 03:59:16.0","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","1688418199","lliMonsen","lliMonsen","He who has had experience is afraid.","en","Europe","false","31","61","0","5752","0","2013-08-21 00:01:04.0",""
"481496793126305792","RT @thefader: Get wet in Richards’ splashy summer collection. http://t.co/vF9I9Sv3PJ http://t.co/iSTbYTJE3F","2014-06-24 03:59:15.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","481494564419948544","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","195178782","Jungle Julia","LiPstikScandaL","An indigo child. Earth Loving. Brown woman advocate. Still evolving. Still learning. Judge your mother. ✌️","en","THE UNIVERSE⭐️","true","240","291","301","22662","1","2010-09-25 11:06:00.0",""
"481496793637609472","I didn't go to summer school 😳","2014-06-24 03:59:16.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","139915337","A n g e l i e","AngelieNhey","Im FABOLOUS","en","","true","119","79","557","4629","1","2010-05-03 11:41:17.0","Central Time (US & Canada)"
"481496793562103809","Vote people!! There's a progress!! We can do this!! http://t.co/b98LoJHSqG http://t.co/N808BU2Cxg","2014-06-24 03:59:16.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","2452872925","styles||horan||irwin","curlyharry01","I'm a Directioner. Need anything? Go away coz i'm not a 'thing'. Get it? Coz any'thing'. Hahaha. Ok shooo away!","en","EWOK Village | Narnia","true","548","594","2574","5915","7","2014-04-18 19:33:39.0",""
"481496793726078976","RT @WeAdoreSummer: Put this on the Summer To-Do list! http://t.co/RuqKk84eh8","2014-06-24 03:59:16.0","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","en","471809925031546880","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","996477703","rachael ","kittenxo_","IX IV XII","en","","false","211","216","3697","11737","0","2012-12-07 13:09:34.0",""
"481496794031869952","RT @bestvibess: basically how my summer is going  https://t.co/ZyNPF9BEyZ","2014-06-24 03:59:16.0","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","en","481487745559191552","false","false","true","false","0","0","-1","-1","","-1.0","-1.0","349876984","mar","mariahlittle_","Good vibes and butterflies","en","threeohtwo☀️","true","857","385","4523","10987","0","2011-08-06 07:09:54.0","Quito"
"481496793289875459","Summer is here. http://t.co/mSNbTHpnPq","2014-06-24 03:59:15.0","<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","en","-1","false","false","false","false","0","0","-1","-1","","-1.0","-1.0","25990797","Rick Alford","RickAlford","Husband, father, traveler, lawyer, & PhD student in psychology, trained in cross cultural negotiation and mediation.","en","Adana, Turkey","true","87","337","3","882","0","2009-03-22 22:23:16.0","Kuwait"
